fighter,odds,date,weight_class,gender,current_lose_streak,current_win_streak,avg_SIG_STlanded,avg_SIG_STpct,avg_TD_landed,avg_TD_pct,longest_win_streak,losses,total_rounds_fought,win_by_Decision_Majority,win_by_Decision_Split,win_by_Decision_Unanimous,win_by_KO/TKO,win_by_Submission,win_by_TKO_Doctor_Stoppage,wins,Stance,Height_cms,Reach_cms,Weight_lbs,age,Women's Flyweight_rank,Women's Featherweight_rank,Women's Strawweight_rank,Women's Bantamweight_rank,Heavyweight_rank,Light Heavyweight_rank,Middleweight_rank,Welterweight_rank,Lightweight_rank,Featherweight_rank,Bantamweight_rank,Flyweight_rank,Pound-for-Pound_rank,avg_SUATT,country_of_origin,camp,camp_country,camp_city,primary_discipline,boxer,wrestler,thai_boxer,kickboxer,karateka,judoka,mixed_martial_artist,taekwondoin,kung_fu_jia,jiujitiero,sambo_practitioner,g_in_a_gi,capoeira_artist,striking_arts,wrestling_arts,no_of_rounds_mean,Weight_lbs_mean,win_dif_mean,height_dif_mean,reach_dif_mean,sig_str_dif_mean,avg_sub_att_dif_mean,avg_td_dif_mean,better_rank_mean,total_fight_time_secs_mean,kd_bout_mean,sig_str_landed_bout_mean,sig_str_attempted_bout_mean,sig_str_pct_bout_mean,tot_str_landed_bout_mean,tot_str_attempted_bout_mean,td_landed_bout_mean,td_attempted_bout_mean,td_pct_bout_mean,sub_attempts_bout_mean,pass_bout_mean,rev_bout_mean,location_mode,date_amin,date_amax,bout_id_unique
Dan Stittgen,350,2012-07-11,Welterweight,MALE,1,0,,,0.0,0.0,0,1,1,0,0,0,0,0,0,0,Orthodox,185.42,180.0,170,31,,,,,,,,,,,,,,0.0,,,,,mixed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,170.0,0.0,0.0,2.54,4.0,0.0,0.0,0.0,576.5,0.0,49.0,101.0,0.48,78.0,130.0,1.0,1.0,1.0,0.0,0.0,0.0,"['Las Vegas, Nevada, USA' 'San Jose, California, USA']",2012-02-04,2012-07-11,['fc8336c1a32ece48caa24923332afdde' '6b8fe36ff410b598b5eb75e2ff37b89f']
Danaa Batgerel,-120,2020-03-07,Bantamweight,MALE,1,0,5.67,0.36,0.0,0.0,0,1,3,0,0,0,0,0,0,0,Orthodox,170.18,177.8,135,30,,,,,,,,,,,,,,,Mongolia,,,,muay thai,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,3.0,135.0,1.0,1.27,2.54,0.014999999999999902,0.15,-0.3500000000000001,0.0,540.5,0.0,85.0,230.0,0.36,119.0,269.0,0.0,1.0,0.0,0.0,0.0,0.0,"['Las Vegas, Nevada, USA' 'Shenzhen, Guangdong, China']",2019-08-31,2020-03-07,['b0cf5c7d546bd3d6cdc66f19c531e2f0' '972a2d19ebcff90e5d6850d62deedc9a']
Daniel Cormier,-112,2020-08-15,Heavyweight,MALE,1,0,,,1.95,0.44,12,2,58,0,1,6,8,4,0,19,Orthodox,180.34,182.88,235,41,,,,,1.0,,,,,,,,6.0,0.5,,American Kickboxing Academy,California,San Jose,wrestling,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4.285714285714286,235.0,-0.7857142857142857,1.0885714285714287,0.1814285714285706,-16.270611728571428,-0.163886312,-0.5416202845,0.6428571428571429,781.8461538461538,0.14285714285714285,62.42857142857143,103.71428571428571,0.5671428571428572,102.85714285714286,147.14285714285714,1.7142857142857142,3.2857142857142856,0.4228571428571429,0.8571428571428571,2.857142857142857,0.0,"Las Vegas, Nevada, USA",2013-04-20,2020-08-15,"['29a44201b82787dcf666d59bae83e2f6' 'a2bc4cbf44586a976d8b594fe9c1b358'
 'ec571b63e8291813cc652bb07264c277' '78da7fbd1b996a87a5b47d1be027f676'
 '52b9a500479237762c037021abfc5c7a' '5a1b1dcffe51e5ef69f424a1df910ad7'
 'a0ae25f8d5b1ac8dbd55d5db13849ac9' 'f562e6a976ce523f6eaad6b378876ffc'
 'e640c23b443881781bf5bbe99eabf999' 'e81b412fbe23ebae2898e8f90bbc74ac'
 '5eed379618bba4fb24216322b3d217d1' '78644a612496bbd39e6da4abb7e5b24f'
 '6038870c5e52062c82091bd400f0775e' '4a7f616d721b088c7b1cd4e1bf855a0d']"
Daniel Jolly,145,2017-02-04,Light Heavyweight,MALE,1,0,6.0,0.42,0.0,0.0,0,1,1,0,0,0,0,0,0,0,Orthodox,185.42,190.5,205,32,,,,,,,,,,,,,,,,,,,mixed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,205.0,0.0,-2.54,-1.27,1.25,0.0,0.0,0.0,168.5,0.0,6.0,14.0,0.42,10.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,"['Houston, Texas, USA' 'Saskatoon, Saskatchewan, Canada']",2015-08-23,2017-02-04,['62c58107f819e7474a113facb38a554b' '660e0d4d8973858326dc428965297e01']
Daniel Kelly,315,2018-05-27,Middleweight,MALE,2,0,38.22222222,0.376666667,1.333333333,0.24,4,3,21,0,1,3,1,1,0,6,Southpaw,182.88,177.8,185,40,,,,,,,,,,,,,,,,,,,judo,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3.0,185.0,-1.1,2.032000000000001,2.032000000000001,-7.109337067,0.19819094310000002,0.005672269100000016,0.0,580.1,0.0,35.57142857142857,93.28571428571429,0.35000000000000003,54.0,114.28571428571429,1.5714285714285714,3.5714285714285716,0.23714285714285713,0.14285714285714285,2.0,0.0,"['Melbourne, Victoria, Australia' 'Sydney, New South Wales, Australia']",2014-11-07,2018-05-27,"['dad7e1095dcc2a2a11bfe533738b9c85' 'e1ab1d1ba981bce896f2b17536babca9'
 '72d47230b23cdce782c9b13f9a7a88a5' 'a4c897b024b579b839796e40f604b327'
 '1d9f141562b97691d3ef4796b362f1b4' '783d565585ee48710301c70a360ba50e'
 'fe3f7241c52e2ab10fb4fcb6940a5d6e' 'efa60f08569bc01fc9d1f7b1de6a6bd7'
 '2911d73dc09699d6627ee3f33340a8a5' 'e41aaf848910d81acf5b1f8b7c693a74']"
Daniel Omielanczuk,470,2017-07-08,Heavyweight,MALE,2,0,35.125,0.65,0.5,0.21625,3,4,21,2,0,0,2,0,0,4,Southpaw,182.88,187.96,247,34,,,,,15.0,,,,,,,,,,,,,,kickboxing,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3.0,247.0,-1.5555555555555556,-2.9605947323337506e-16,-0.5644444444444443,-1.3612900711111122,-0.17801898533333332,0.6251789605555556,0.1111111111111111,692.25,0.3333333333333333,35.5,54.0,0.6933333333333334,64.0,83.83333333333333,0.6666666666666666,1.8333333333333333,0.28833333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,"London, England, United Kingdom",2013-09-21,2017-07-08,"['e2457905a825bc86bbd853feb7f25d6b' '182650eaf7b69831496c679a7c31d503'
 '032bca16fb40db5c21e8d80b8fa989d0' '8769758adf8ac2fbdd6c1ff73699dcd1'
 '89784ed4663048dd6169316596694bf9' '8fb77e439d37ab9d2a882d818a43538f'
 'd4897950cdafc5997b92c8889bd400f8' '598ff3e77641f0396fa57e75e318cce4'
 'e1f3968785d50a82770d9609fb5502a8']"
Daniel Pineda,-152,2020-12-12,Featherweight,MALE,1,0,,,1.55,0.29,2,5,1,0,0,0,0,0,0,4,Orthodox,170.18,175.26,145,35,,,,,,,,,,,,,,1.8,United States,,,,mixed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,145.0,-1.2222222222222223,-1.1288888888888888,-1.1288888888888888,-10.041481482222222,-0.024074074111111128,-0.7355555555555556,0.0,364.6666666666667,0.0,23.2,57.2,0.47400000000000003,38.2,76.4,0.8,3.0,0.398,0.4,1.4,0.6,"Las Vegas, Nevada, USA",2012-01-20,2020-12-12,"['7b7002dc592e8ac443fbc42354d6c63c' 'c492225584bf11f4a69965603e180ce9'
 'fabb6fbbfaa7d876382a0b65ec61e7ba' 'a0b38b70f234ff70f2767c4f8c4827d3'
 '4d099a0b7d796c6dbb24b05f95dd1cae' '06eec78c5be6ddfa317104db58bac262'
 '8fbbe36b6cbdb037eff5ff7402d389bb' 'c30122a802ef6c75b281d6ef5bb28616'
 '92a7750ecdad21c5af2d3767624c31cf']"
Daniel Roberts,325,2012-01-20,Welterweight,MALE,2,0,,,1.833333333,0.591666667,3,3,12,0,1,0,0,2,0,3,Southpaw,177.8,187.96,170,31,,,,,,,,,,,,,,1.333333333,,,,,wrestling,0,1,0,0,1,1,0,0,0,1,0,0,0,1,2,3.0,170.0,-1.1428571428571428,1.4514285714285715,2.177142857142857,-1.4166666675714268,-0.1285714285714286,-1.0452380954285716,0.0,574.1428571428571,0.0,8.2,36.6,0.384,26.8,57.2,0.8,2.8,0.47800000000000004,1.4,0.6,0.4,"Las Vegas, Nevada, USA",2010-03-21,2012-01-20,"['4f110fe747b1e581bae568ced49f9c16' '9ff8f6613757ab9a5f0cc5a0b19da0ea'
 'd811fb55e32d0bf5fc804fe31c60b2be' '0a4aa12657caf7bb181ec10ae2237ff0'
 'e7cb668253fbb9ec4e5c97508e16a15b' '7abfe583e5cd5a55acc8ddbb30ce98c9'
 '2161c9097bf22084aa0b7e25aa83dac8']"
Daniel Rodriguez,-335,2020-11-21,Welterweight,MALE,0,4,8.46,0.48,1.83,0.83,4,0,9,0,0,2,1,1,0,4,Southpaw,185.42,187.96,170,33,,,,,,,,,,,,,,,United States,,,,muay thai,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3.0,170.0,-3.5,-3.8099999999999996,0.635,-3.8350000000000004,-0.39999999999999997,-0.27,0.0,708.5,0.5,112.0,232.5,0.45,112.0,233.0,0.5,0.5,0.5,0.5,0.5,0.0,"Las Vegas, Nevada, USA",2020-02-15,2020-11-21,"['2b591af04ea7d37e5e938a2365bbf386' 'a6925905d923921a8a7b85d9bbdf3cc9'
 '73f26b14ee08a316fc7fb07c05bb47c9' 'fd7b7db6f35db8707fe002540f4f7fbe']"
Daniel Sarafian,-130,2016-02-21,Middleweight,MALE,0,1,18.8,0.6,0.2,0.2,1,3,10,0,0,0,1,1,0,2,Orthodox,175.26,185.42,185,33,,,,,,,,,,,,,,,,,,,judo,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,3.0,185.0,0.3333333333333333,2.5399999999999996,1.2700000000000002,-10.722222221666668,-0.0555555555,0.3027777778333333,0.0,422.1666666666667,0.25,16.25,37.0,0.4125,17.0,38.0,0.0,2.0,0.0,0.25,0.5,0.0,"['Barueri, Sao Paulo, Brazil' 'Fortaleza, Ceara, Brazil'
 'Goiania, Goias, Brazil' 'Pittsburgh, Pennsylvania, USA'
 'Sao Paulo, Brazil' 'Vancouver, British Columbia, Canada']",2013-01-19,2016-02-21,"['47dca263307c6c15c734fab57a4026b8' 'aaf623433dcea55f17f91853f1706e38'
 '3cc8fadc2a192328527be804a78c6c8d' 'd66c2548aa4d74bc95621efd2c3736f9'
 '46823f25bef706bbce2a93499f4b70cb' '1da969c2c82b453b0879e2b0ee82b9ab']"
Daniel Spitz,125,2019-10-18,Heavyweight,MALE,1,0,2.6,0.35,0.74,0.66,1,2,6,0,0,0,1,0,0,1,Orthodox,200.66,208.28,245,29,,,,,,,,,,,,,,,,,,,mixed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,245.0,-1.5,1.2700000000000002,5.715,7.232777777500001,-0.02777777775,0.005972222249999992,0.0,605.75,0.0,18.5,57.0,0.5599999999999999,18.5,57.0,0.5,0.5,0.5,0.0,0.0,0.0,"['Boston, Massachusetts, USA' 'Las Vegas, Nevada, USA'
 'Pittsburgh, Pennsylvania, USA' 'Utica, New York, USA']",2017-03-04,2019-10-18,"['888ad834a058f6e7bd61b87ca393e1f8' '840b84d6f7baaad242fbe658a799017e'
 '85e7e4e9616f60548a2bc260803afc98' '3fad3eb2280996d11921f3c11a3362ae']"
Daniel Spohn,-230,2014-07-06,Light Heavyweight,MALE,0,0,,,,,0,0,0,0,0,0,0,0,0,0,Southpaw,193.04,200.66,205,29,,,,,,,,,,,,,,,,,,,jiu jitsu,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,3.0,205.0,0.0,12.7,20.32,0.0,0.0,0.0,0.0,900.0,,,,,,,,,,,,,"Las Vegas, Nevada, USA",2014-07-06,2014-07-06,['c6e8b7aadfc3f5bea38cc9434f5a567b']
Daniel Teymur,145,2019-12-14,Featherweight,MALE,0,1,,,0.61,0.1818,1,3,11,0,0,1,0,0,0,1,Orthodox,165.1,175.26,145,31,,,,,,,,,,,,,,0.0,Sweden,Allstars Training Center,Sweden,Stockholm,muay thai,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,3.0,145.0,0.0,-3.556,-4.8260000000000005,-15.4,-0.6,0.2553333334,0.0,643.8,0.0,29.333333333333332,56.0,0.4566666666666667,37.0,65.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"['Glasgow, Scotland, United Kingdom' 'Las Vegas, Nevada, USA'
 'Prague, Czech Republic' 'Stockholm, Sweden' 'Utica, New York, USA']",2017-07-16,2019-12-14,"['2e12dbdf35f18613ccf375385093cbd7' 'cae90616fdb8b1205a56c5125ddc5627'
 'a7a91a0b268f4dcb067ae2c838637a19' '03875d6f09f6e3df4170ce523d1e59b4'
 'ba7db4a4ea7cebe02bff865a07fde307']"
Danielle Taylor,260,2018-08-04,Women's Strawweight,FEMALE,1,0,43.0,0.275,0.25,0.25,2,2,12,0,1,1,0,0,0,2,Orthodox,152.4,152.4,115,28,,,,,,,,,,,,,,,,,,,boxing,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,3.0,115.0,-1.2,-2.54,-3.052,-22.633333334,-0.2,-0.1499999998,0.0,900.0,0.0,55.0,156.0,0.335,70.0,172.5,0.0,0.5,0.0,0.0,0.0,0.0,"['Los Angeles, California, USA' 'Melbourne, Victoria, Australia'
 'Nashville, Tennessee, USA' 'Salt Lake City, Utah, USA'
 'St. Louis, Missouri, USA']",2016-08-06,2018-08-04,"['8c3fef460725960d0fbd27434be11800' '4eaf8fca2fdbfacd74e98b1a00431701'
 '1c4892965ffc64c14aa2e2b865c81396' 'c030aa4384ee5f82d5c7973c4fe2870d'
 '8260be106fe1b9a1c79e8d4d4b958a38']"
Danilo Belluardo,450,2019-09-28,Lightweight,MALE,1,0,,,3.5,1.0,0,1,2,0,0,0,0,0,0,0,Southpaw,182.88,187.96,155,25,,,,,,,,,,,,,,0.0,,,,,mixed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,155.0,0.0,1.27,-1.27,-27.405,0.0,-4.5,0.0,257.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Copenhagen, Denmark' 'Stockholm, Sweden']",2019-06-01,2019-09-28,['bfcd6fde75745bdb8ada88a9d963fe37' '4f99a9b96667c5b401cfce06a8b470b1']
Danilo Marques,188,2021-02-06,Light Heavyweight,MALE,0,1,,,4.0,0.25,1,0,3,0,0,1,0,0,0,1,Orthodox,198.12,195.58,205,35,,,,,,,,,,,,,,0.0,Brazil,,,,mixed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,205.0,-1.0,6.35,-6.35,-4.38,0.0,1.28,0.0,,,,,,,,,,,,,,"['Abu Dhabi, Abu Dhabi, United Arab Emirates' 'Las Vegas, Nevada, USA']",2020-09-26,2021-02-06,['6f034ac6604da4b21eb03461ed23cf41' '1b71be14242fed135d5db97284cd335f']
Danny Castillo,120,2015-12-19,Lightweight,MALE,3,0,,,2.230769231,0.316923077,3,6,34,0,1,4,2,0,0,7,Orthodox,175.26,180.34,155,36,,,,,,,,,,,,,,0.230769231,,,,,wrestling,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,3.0,155.0,-1.8571428571428572,1.0885714285714283,0.7257142857142852,1.233240068571429,-0.567522901,-0.16057981278571437,0.0,743.4285714285714,0.1,32.6,75.9,0.48900000000000005,50.5,96.5,2.5,7.2,0.36700000000000005,0.2,1.8,0.3,"['Las Vegas, Nevada, USA' 'Sacramento, California, USA']",2011-03-03,2015-12-19,"['7cc7e388719aaa33720bdfb47b36435c' '5d15bcd9cec1e120402a22a45f7f58d7'
 'f2339f3076d7023a833cbd56af432ffc' '7ca68e38cf3a8bfd8706bec49a5d9ebc'
 '736e8ce7b2d2783c0cbd323062e7b011' '1dc913461da4a95b94f4665c21a460a7'
 '770257d7747b828a737216b93f6ccb25' 'b996677c3e47e55b4210de6696e44232'
 'c0b3c8b41622f7faf613929d089df0eb' 'b74ce71d86c1e059c0113f5d04d9fd5f'
 '51a94071792ebe45e701220c337d4112' '6f26f6d628893c39ab6e80fb62a06f5d'
 'cd821a13ada683a63dca9753001dfff5' 'd554f638dbc300d63f5089e2497229e5']"
Danny Chavez,130,2020-08-15,Featherweight,MALE,0,0,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Orthodox,172.72,172.72,145,33,,,,,,,,,,,,,,0.0,United States,,,,mixed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,145.0,0.0,-2.54,-10.16,-3.47,-0.7,-8.33,0.0,,,,,,,,,,,,,,"Las Vegas, Nevada, USA",2020-08-15,2020-08-15,['43272fec4170d665c9177de6226cd2c9']
Danny Downes,180,2011-10-29,Lightweight,MALE,1,0,,,0.0,0.0,0,1,3,0,0,0,0,0,0,0,Orthodox,182.88,182.88,155,25,,,,,,,,,,,,,,1.0,,,,,mixed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,155.0,3.0,-3.81,-5.08,25.454545455,0.7272727274999999,0.409090909,0.0,900.0,0.0,6.0,27.0,0.22,22.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,"Las Vegas, Nevada, USA",2011-06-04,2011-10-29,['9b0e0fb7b813eb03452f269557b0f77b' 'eb387efe42f04fc7667b569eaa228e39']
Danny Henry,170,2020-07-11,Featherweight,MALE,1,0,,,0.89,0.33,2,1,5,0,0,1,0,1,0,2,Orthodox,182.88,185.42,145,31,,,,,,,,,,,,,,2.7,Scotland,,,,mixed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,145.0,-1.0,-8.89,-3.175,-24.3958333325,-0.575,-0.5833333332499999,0.0,302.75,0.5,26.25,50.5,0.4675,41.25,67.75,0.25,0.75,0.0825,0.75,2.0,0.0,"London, England, United Kingdom",2017-07-16,2020-07-11,"['0d22d7950bc0e8bbd1e1170ce93ab11f' '9c38c184694c1afa6a4556ab3c36fbdb'
 'ba7db4a4ea7cebe02bff865a07fde307' '0928928490dd907052f83fa78a658705']"
Danny Martinez,115,2015-11-14,Flyweight,MALE,3,0,,,1.666666667,0.116666667,0,3,9,0,0,0,0,0,0,0,Orthodox,167.64,170.18,125,30,,,,,,,,,,,,,,0.0,,,,,mixed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,125.0,-2.25,1.905,1.27,-20.28125,-0.375,0.04166666674999997,0.0,900.0,0.0,56.5,177.5,0.315,76.0,200.5,4.5,6.0,0.375,0.0,1.5,0.5,"['Albuquerque, New Mexico, USA' 'Hollywood, Florida, USA'
 'Melbourne, Victoria, Australia' 'Newark, New Jersey, USA']",2014-02-01,2015-11-14,"['7b798cb4dd2433875c3ee6e93fc03ab8' '6336d76d7d47d8037444637b9cd11d09'
 'b32dc98cdfe740aae1f230e9a7767f94' '77a4c2637aefc1ade435a5e757810d5c']"
Danny Mitchell,-190,2014-08-23,Welterweight,MALE,1,0,,,0.0,0.0,0,1,3,0,0,0,0,0,0,0,Orthodox,187.96,187.96,170,28,,,,,,,,,,,,,,5.0,,,,,mixed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,170.0,-0.5,3.81,-1.27,-17.0,2.0,-0.5,0.0,900.0,0.0,58.0,120.0,0.48,83.0,147.0,0.0,8.0,0.0,1.0,0.0,0.0,"['London, England, United Kingdom' 'Macau, China']",2014-03-08,2014-08-23,['2a4bd373652acfb5102eb2d1ad6c26ee' 'e123c2c5a01bcab108e2cf27ee7a76b2']
Danny Roberts,200,2019-11-09,Welterweight,MALE,2,0,,,0.18,0.06,2,4,18,0,1,1,2,1,0,5,Southpaw,185.42,187.96,170,32,,,,,,,,,,,,,,0.4,England,Sanford MMA formerly the Blackzilians,Florida,Fort Lauderdale,boxing,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3.0,170.0,-1.4,-3.3020000000000005,-2.54,-6.166785714,0.0580952381,0.37704761900000006,0.0,503.4,0.25,21.0,43.25,0.42875,25.875,49.25,0.0,0.375,0.0,0.25,0.75,0.375,"['Las Vegas, Nevada, USA' 'London, England, United Kingdom']",2015-12-10,2019-11-09,"['9125ee16d2bb5fcdf21cfb3d0de62be9' 'db166431320da3376595fdcc8bd65b95'
 'd516382bcb4ab60e279b977eec3ce0b2' '008ba30ac4f8c4f6f77fa56a67cbcbd9'
 'e8ae6261eca4fc560b297dd9f6173610' '8ff31991ec1ecc92eee644c33d25429d'
 '097a95cb60a71ec1d744cd3d64e26c3f' '795b13a74ad563eb9d999c332819eb65'
 '49cee473bd4f545f327a159507cf18f3' '397cf45d4ca33b47d4ceee20918955cf']"
Darko Stosic,115,2020-01-25,Light Heavyweight,MALE,2,0,,,2.26,0.38,1,2,7,0,0,0,1,0,0,1,Orthodox,182.88,193.04,205,27,,,,,,,,,,,,,,0.0,,,,,judo,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,3.0,205.0,0.5,0.6349999999999998,4.445,4.94833333325,0.04166666675,0.16833333349999993,0.0,723.25,0.0,20.0,44.0,0.495,20.5,49.0,3.0,4.5,0.33,0.0,2.0,0.0,"['Hamburg, Hamburg, Germany' 'Newark, New Jersey, USA'
 'Raleigh, North Carolina, USA' 'Stockholm, Sweden']",2018-07-22,2020-01-25,"['28b8627a9b7c2fd979745df0f71207be' '344967cc0439df7663313a716f09a289'
 '6d5df458335db6bfa6571cb3d07118bd' '457186be7bef50aeb8def98dec64ee3e']"
Daron Cruickshank,200,2016-01-17,Lightweight,MALE,3,0,,,1.25,0.301666667,2,6,27,0,1,2,3,0,0,6,Switch,172.72,182.88,155,30,,,,,,,,,,,,,,0.166666667,,,,,taekwondo,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,3.0,155.0,-1.1666666666666667,2.1166666666666667,1.075,7.037305300833332,-0.029448900749999996,0.18040541975,0.0,635.3333333333334,0.5,29.875,86.5,0.37374999999999997,34.125,91.25,0.75,2.75,0.25375000000000003,0.25,0.25,0.0,"['Chicago, Illinois, USA' 'Seattle, Washington, USA']",2012-06-01,2016-01-17,"['0ecfed3a8a141d5149bb39cd71654dc4' '9308b1019da720efefad810de2846b63'
 '0d7b9815405623f4a6050946d7ac6ee3' '26784ff4271254336c9afc1b6aab8c0a'
 '0abf14cff10518a594565d04b3bb0880' '507976b4b1bd4b502808fe3fa0263bf0'
 'db4d7df67a415b8e980e7af47a186751' '65555908147648cf7e882cb23d7768b7'
 '90ba5a900858163954d6db3cc71ed46f' 'b1894acfbf3b434dceded1277efb890b'
 'd5bd48afc7aadec64d8e773a600d6f93' '92f71559b95ac492cf3d85aa28ddde53']"
Darrell Horcher,280,2018-11-30,Lightweight,MALE,1,0,,,0.333333333,0.333333333,1,2,8,0,1,0,0,0,0,1,Southpaw,177.8,177.8,155,31,,,,,,,,,,,,,,0.666666667,,,,,wrestling,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,3.0,155.0,-1.75,-3.175,-3.175,-16.7166666675,0.19166666675,-1.9249999999999998,0.0,652.0,0.0,17.666666666666668,45.333333333333336,0.3333333333333333,31.0,61.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.3333333333333333,"['Fresno, California, USA' 'Las Vegas, Nevada, USA'
 'Oklahoma City, Oklahoma, USA' 'Tampa, Florida, USA']",2016-04-16,2018-11-30,"['35c334fa0d2ff0f666a1dfd1f530b403' '2104e9cff3ac7ddb9a395787015a6e76'
 '4a6111e5980eef1485a972882daad519' 'cd8fb8f135199b79d02b40bc48e7ccc6']"
Darrell Montague,120,2015-07-12,Flyweight,MALE,2,0,18.0,0.255,0.5,0.25,0,2,4,0,0,0,0,0,0,0,Southpaw,167.64,170.18,125,27,,,,,,,,,,,,,,,,,,,boxing,1,1,1,0,0,0,0,0,0,1,0,0,0,2,1,3.0,125.0,-1.3333333333333333,5.08,4.233333333333333,-20.083333333333332,0.0,-0.75,0.3333333333333333,416.3333333333333,0.0,13.333333333333334,51.666666666666664,0.27,16.333333333333332,54.666666666666664,0.3333333333333333,1.3333333333333333,0.16666666666666666,0.6666666666666666,0.0,0.0,"['Cincinnati, Ohio, USA' 'Houston, Texas, USA' 'Las Vegas, Nevada, USA']",2013-10-19,2015-07-12,"['f39f03453bc7f3a546293125f778b084' '8a86645cfec7634e2ed5341acbb02f3b'
 '2d00b73ca2a310c1d729144f91a4fcc0']"
Darren Elkins,-240,2020-11-07,Featherweight,MALE,4,0,3.54,0.37,2.43,0.33,6,8,57,0,2,8,3,1,0,14,Orthodox,177.8,180.34,145,36,,,,,,,,,,,,,,,United States,Team Alpha Male,California,Sacramento,wrestling,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,145.0,-1.5217391304347827,0.5521739130434784,1.9878260869565216,1.2983513299999996,-0.12396309473913043,-0.06119715056521726,0.34782608695652173,715.6666666666666,0.0625,38.8125,114.4375,0.344375,76.125,157.75,1.625,5.4375,0.31625,0.9375,1.25,0.0,"Las Vegas, Nevada, USA",2010-03-21,2020-11-07,"['a7c67551b792820b01e74b3d29d228fd' 'ad32e0885a10c82b87e21b945c013f69'
 'e2c719742e4f5798fdb7eaa00e9969c0' '39efacbb01e3efbf50f7c63f5d5339b8'
 'b15f2a8006f7438a6aeec00ce82afd89' 'aad70c0c1a10fd3605a44f40abde12f6'
 '80b1c782e697010151367782e6d4da08' 'a1ac2ebc8a0358205ac4b4d90cc82163'
 '9818f9a00e8cae1e8122803629c6cfac' '66334e8f194e521ff284587f1308f736'
 'a260e44d9fad96cc8fb9a2f37e463899' '3fc90924006122e5c741941de2b8d3d1'
 'fa470ae0f91e62a97bdd7982bf79a76d' 'ee880d631b2c85cda1dee6c4ad9f2684'
 'cf7ec6b574fa3372046713b32df275d7' '6c7bb7a1a065413a087929fde91840ef'
 '92b5fd4d885dc6ed20a7cab8de60f1ee' '8fc62949b3713026015bfeed12d80bc7'
 '59d569d0e9254d83a1aad30103cd9f1d' '0eaf0727fb3f5b7b5e9e113272b7ff39'
 '459dd078c48896b557b0733bc4146f8d' '63d6379f256c0ee471630d9fa18ebe03'
 'f76389bbdbe8019c29fe3fc7cc8521a9']"
Darren Stewart,205,2020-09-19,Middleweight,MALE,0,3,,,1.32,0.42,3,4,21,0,1,1,2,1,0,5,Orthodox,182.88,187.96,185,29,,,,,,,,,,,,,,0.2,England,,,,mixed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.0,185.0,0.6,1.27,-1.7740000000000002,-3.036047619,-0.325,-0.10699999999999998,0.0,640.875,0.16666666666666666,32.5,71.83333333333333,0.43166666666666664,42.5,83.66666666666667,1.1666666666666667,2.6666666666666665,0.365,0.0,0.3333333333333333,0.0,"Las Vegas, Nevada, USA",2017-03-18,2020-09-19,"['efd9a83612a7989ff3d078514ed12815' 'df4fb48108bf49883cbb7c38402ec2b7'
 'd9f5b1c80032abcfca7ce52d63e8dd90' 'c1b23b03eb6474a70282cab0632df49c'
 '622d9e0163d6d1d4bb9085113b2c2ca8' '1ea4399d86cbda0b01ae0bf94b77c735'
 'bced4cb87dee949df5f0a67ab2ae6e6c' '77668870bbfc836bcabfb3262f790c15'
 '0ae38838127afa480dac025005516d40' '7e4d2f91b40c2ca579ab6675833744ea']"
